"chr" "all.intron.nums" "all.rev.intron.nums" "all.intron.starts" "all.intron.stops" "all.atgs"
"51925" "5" "1" "2" "13726945" "13727019" "Parent=AT5G35550.1"
"51926" "5" "2" "1" "13727148" "13727222" "Parent=AT5G35550.1"
"51927" "5" "1" "3" "13762354" "13762450" "Parent=AT5G35580.1"
"51928" "5" "2" "2" "13762585" "13762669" "Parent=AT5G35580.1"
"51929" "5" "3" "1" "13762805" "13763015" "Parent=AT5G35580.1"
"51930" "5" "1" "10" "13830738" "13831206" "Parent=AT5G35630.1"
"51931" "5" "2" "9" "13831507" "13831589" "Parent=AT5G35630.1"
"51932" "5" "3" "8" "13831692" "13831769" "Parent=AT5G35630.1"
"51933" "5" "4" "7" "13831817" "13831901" "Parent=AT5G35630.1"
"51934" "5" "5" "6" "13832007" "13832093" "Parent=AT5G35630.1"
"51935" "5" "6" "5" "13832180" "13832263" "Parent=AT5G35630.1"
"51936" "5" "7" "4" "13832391" "13832473" "Parent=AT5G35630.1"
"51937" "5" "8" "3" "13832547" "13832621" "Parent=AT5G35630.1"
"51938" "5" "9" "2" "13832872" "13832959" "Parent=AT5G35630.1"
"51939" "5" "10" "1" "13833019" "13833100" "Parent=AT5G35630.1"
"51940" "5" "1" "1" "13834939" "13835335" "Parent=AT5G35640.1"
"51941" "5" "1" "5" "13856244" "13856330" "Parent=AT5G35670.1"
"51942" "5" "2" "4" "13856776" "13856852" "Parent=AT5G35670.1"
"51943" "5" "3" "3" "13857058" "13857135" "Parent=AT5G35670.1"
"51944" "5" "4" "2" "13857248" "13857340" "Parent=AT5G35670.1"
"51945" "5" "5" "1" "13857696" "13857782" "Parent=AT5G35670.1"
"51946" "5" "1" "2" "13869191" "13869277" "Parent=AT5G35695.1"
"51947" "5" "2" "1" "13869343" "13869445" "Parent=AT5G35695.1"
"51948" "5" "1" "1" "13882116" "13882311" "Parent=AT5G35715.1"
"51949" "5" "1" "11" "13894013" "13894135" "Parent=AT5G35730.1"
"51950" "5" "2" "10" "13894277" "13894356" "Parent=AT5G35730.1"
"51951" "5" "3" "9" "13894448" "13894535" "Parent=AT5G35730.1"
"51952" "5" "4" "8" "13894651" "13894766" "Parent=AT5G35730.1"
"51953" "5" "5" "7" "13894861" "13895001" "Parent=AT5G35730.1"
"51954" "5" "6" "6" "13895114" "13895314" "Parent=AT5G35730.1"
"51955" "5" "7" "5" "13895367" "13895577" "Parent=AT5G35730.1"
"51956" "5" "8" "4" "13895624" "13895922" "Parent=AT5G35730.1"
"51957" "5" "9" "3" "13896072" "13896177" "Parent=AT5G35730.1"
"51958" "5" "10" "2" "13896342" "13896424" "Parent=AT5G35730.1"
"51959" "5" "11" "1" "13896493" "13896573" "Parent=AT5G35730.1"
"51960" "5" "1" "1" "13934501" "13934643" "Parent=AT5G35760.1"
"51961" "5" "1" "1" "13964822" "13965000" "Parent=AT5G35792.1"
"51962" "5" "1" "2" "14010065" "14010203" "Parent=AT5G35840.1"
"51963" "5" "2" "1" "14011022" "14011121" "Parent=AT5G35840.1"
"51964" "5" "1" "3" "14050097" "14050504" "Parent=AT5G35917.1"
"51965" "5" "2" "2" "14050614" "14050659" "Parent=AT5G35917.1"
"51966" "5" "3" "1" "14050878" "14050962" "Parent=AT5G35917.1"
"51967" "5" "1" "3" "14062753" "14064262" "Parent=AT5G35926.1"
"51968" "5" "2" "2" "14064900" "14065013" "Parent=AT5G35926.1"
"51969" "5" "3" "1" "14065042" "14065238" "Parent=AT5G35926.1"
"51970" "5" "1" "3" "14091022" "14091428" "Parent=AT5G35940.1"
"51971" "5" "2" "2" "14091856" "14091941" "Parent=AT5G35940.1"
"51972" "5" "3" "1" "14092396" "14092557" "Parent=AT5G35940.1"
"51973" "5" "1" "1" "14093746" "14093966" "Parent=AT5G35945.1"
"51974" "5" "1" "3" "14105140" "14105226" "Parent=AT5G35950.1"
"51975" "5" "2" "2" "14105654" "14105786" "Parent=AT5G35950.1"
"51976" "5" "3" "1" "14106241" "14106513" "Parent=AT5G35950.1"
"51977" "5" "1" "17" "14128712" "14129989" "Parent=AT5G35980.1"
"51978" "5" "2" "16" "14130188" "14130340" "Parent=AT5G35980.1"
"51979" "5" "3" "15" "14130493" "14130595" "Parent=AT5G35980.1"
"51980" "5" "4" "14" "14130704" "14130836" "Parent=AT5G35980.1"
"51981" "5" "5" "13" "14130905" "14131002" "Parent=AT5G35980.1"
"51982" "5" "6" "12" "14131084" "14131163" "Parent=AT5G35980.1"
"51983" "5" "7" "11" "14131241" "14131327" "Parent=AT5G35980.1"
"51984" "5" "8" "10" "14131367" "14131675" "Parent=AT5G35980.1"
"51985" "5" "9" "9" "14131797" "14132154" "Parent=AT5G35980.1"
"51986" "5" "10" "8" "14132304" "14132546" "Parent=AT5G35980.1"
"51987" "5" "11" "7" "14132660" "14132758" "Parent=AT5G35980.1"
"51988" "5" "12" "6" "14132840" "14132941" "Parent=AT5G35980.1"
"51989" "5" "13" "5" "14133015" "14133350" "Parent=AT5G35980.1"
"51990" "5" "14" "4" "14133424" "14133512" "Parent=AT5G35980.1"
"51991" "5" "15" "3" "14134329" "14134837" "Parent=AT5G35980.1"
"51992" "5" "16" "2" "14134992" "14135505" "Parent=AT5G35980.1"
"51993" "5" "17" "1" "14135803" "14135908" "Parent=AT5G35980.1"
"51994" "5" "1" "7" "14140243" "14140535" "Parent=AT5G36000.1"
"51995" "5" "2" "6" "14140734" "14140806" "Parent=AT5G36000.1"
"51996" "5" "3" "5" "14140850" "14140947" "Parent=AT5G36000.1"
"51997" "5" "4" "4" "14141111" "14141199" "Parent=AT5G36000.1"
"51998" "5" "5" "3" "14141246" "14141351" "Parent=AT5G36000.1"
"51999" "5" "6" "2" "14141521" "14141612" "Parent=AT5G36000.1"
"52000" "5" "7" "1" "14141719" "14141810" "Parent=AT5G36000.1"
"52001" "5" "1" "2" "14141719" "14141810" "Parent=AT5G36001.1"
"52002" "5" "2" "1" "14142695" "14142821" "Parent=AT5G36001.1"
"52003" "5" "1" "1" "14153213" "14153439" "Parent=AT5G36010.1"
"52004" "5" "1" "10" "14159848" "14160065" "Parent=AT5G36020.1"
"52005" "5" "2" "9" "14160574" "14160817" "Parent=AT5G36020.1"
"52006" "5" "3" "8" "14160948" "14161017" "Parent=AT5G36020.1"
"52007" "5" "4" "7" "14161166" "14161222" "Parent=AT5G36020.1"
"52008" "5" "5" "6" "14161323" "14161423" "Parent=AT5G36020.1"
"52009" "5" "6" "5" "14161716" "14161768" "Parent=AT5G36020.1"
"52010" "5" "7" "4" "14161869" "14161967" "Parent=AT5G36020.1"
"52011" "5" "8" "3" "14162050" "14162174" "Parent=AT5G36020.1"
"52012" "5" "9" "2" "14162239" "14162528" "Parent=AT5G36020.1"
"52013" "5" "10" "1" "14162632" "14162856" "Parent=AT5G36020.1"
"52014" "5" "1" "4" "14163103" "14163187" "Parent=AT5G36030.1"
"52015" "5" "2" "3" "14163294" "14163362" "Parent=AT5G36030.1"
"52016" "5" "3" "2" "14163531" "14163713" "Parent=AT5G36030.1"
"52017" "5" "4" "1" "14163797" "14163879" "Parent=AT5G36030.1"
"52018" "5" "1" "1" "14168658" "14169006" "Parent=AT5G36040.1"
"52019" "5" "1" "3" "14170115" "14170204" "Parent=AT5G36050.1"
"52020" "5" "2" "2" "14170468" "14170530" "Parent=AT5G36050.1"
"52021" "5" "3" "1" "14170656" "14170757" "Parent=AT5G36050.1"
"52022" "5" "1" "1" "14171744" "14171813" "Parent=AT5G36060.1"
"52023" "5" "1" "2" "14173011" "14173091" "Parent=AT5G36070.1"
"52024" "5" "2" "1" "14173264" "14173394" "Parent=AT5G36070.1"
"52025" "5" "1" "1" "14184656" "14185050" "Parent=AT5G36080.1"
"52026" "5" "1" "1" "14189110" "14189584" "Parent=AT5G36090.1"
"52027" "5" "1" "3" "14195915" "14196048" "Parent=AT5G36110.1"
"52028" "5" "2" "2" "14196454" "14197037" "Parent=AT5G36110.1"
"52029" "5" "3" "1" "14197224" "14197314" "Parent=AT5G36110.1"
"52030" "5" "1" "12" "14239346" "14239435" "Parent=AT5G36180.1"
"52031" "5" "2" "11" "14239580" "14239655" "Parent=AT5G36180.1"
"52032" "5" "3" "10" "14239731" "14239821" "Parent=AT5G36180.1"
"52033" "5" "4" "9" "14239943" "14240036" "Parent=AT5G36180.1"
"52034" "5" "5" "8" "14240138" "14240351" "Parent=AT5G36180.1"
"52035" "5" "6" "7" "14240490" "14240576" "Parent=AT5G36180.1"
"52036" "5" "7" "6" "14240662" "14240758" "Parent=AT5G36180.1"
"52037" "5" "8" "5" "14240826" "14240905" "Parent=AT5G36180.1"
"52038" "5" "9" "4" "14240976" "14241058" "Parent=AT5G36180.1"
"52039" "5" "10" "3" "14241176" "14241248" "Parent=AT5G36180.1"
"52040" "5" "11" "2" "14241361" "14241447" "Parent=AT5G36180.1"
"52041" "5" "12" "1" "14241492" "14241782" "Parent=AT5G36180.1"
"52042" "5" "1" "7" "14273523" "14273945" "Parent=AT5G36230.1"
"52043" "5" "2" "6" "14273968" "14274067" "Parent=AT5G36230.1"
"52044" "5" "3" "5" "14274172" "14274263" "Parent=AT5G36230.1"
"52045" "5" "4" "4" "14274331" "14274879" "Parent=AT5G36230.1"
"52046" "5" "5" "3" "14275372" "14275846" "Parent=AT5G36230.1"
"52047" "5" "6" "2" "14276107" "14276379" "Parent=AT5G36230.1"
"52048" "5" "7" "1" "14276587" "14276707" "Parent=AT5G36230.1"
"52049" "5" "1" "4" "14282853" "14282970" "Parent=AT5G36250.1"
"52050" "5" "2" "3" "14283353" "14283452" "Parent=AT5G36250.1"
"52051" "5" "3" "2" "14283569" "14283651" "Parent=AT5G36250.1"
"52052" "5" "4" "1" "14283874" "14284020" "Parent=AT5G36250.1"
"52053" "5" "1" "9" "14302852" "14302953" "Parent=AT5G36290.1"
"52054" "5" "2" "8" "14303054" "14303137" "Parent=AT5G36290.1"
"52055" "5" "3" "7" "14303208" "14303291" "Parent=AT5G36290.1"
"52056" "5" "4" "6" "14303428" "14303517" "Parent=AT5G36290.1"
"52057" "5" "5" "5" "14303615" "14303716" "Parent=AT5G36290.1"
"52058" "5" "6" "4" "14303788" "14304254" "Parent=AT5G36290.1"
"52059" "5" "7" "3" "14304342" "14304471" "Parent=AT5G36290.1"
"52060" "5" "8" "2" "14304554" "14304653" "Parent=AT5G36290.1"
"52061" "5" "9" "1" "14304712" "14304784" "Parent=AT5G36290.1"
"52062" "5" "1" "5" "14320866" "14320981" "Parent=AT5G36300.1"
"52063" "5" "2" "4" "14321204" "14321488" "Parent=AT5G36300.1"
"52064" "5" "3" "3" "14321595" "14321860" "Parent=AT5G36300.1"
"52065" "5" "4" "2" "14322016" "14322108" "Parent=AT5G36300.1"
"52066" "5" "5" "1" "14322182" "14322307" "Parent=AT5G36300.1"
"52067" "5" "1" "8" "14403530" "14403616" "Parent=AT5G36670.1"
"52068" "5" "2" "7" "14403742" "14403828" "Parent=AT5G36670.1"
"52069" "5" "3" "6" "14403940" "14404042" "Parent=AT5G36670.1"
"52070" "5" "4" "5" "14404280" "14404422" "Parent=AT5G36670.1"
"52071" "5" "5" "4" "14404508" "14404906" "Parent=AT5G36670.1"
"52072" "5" "6" "3" "14405005" "14405079" "Parent=AT5G36670.1"
"52073" "5" "7" "2" "14405193" "14405568" "Parent=AT5G36670.1"
"52074" "5" "8" "1" "14405708" "14405808" "Parent=AT5G36670.1"
"52075" "5" "1" "3" "14447510" "14447652" "Parent=AT5G36734.1"
"52076" "5" "2" "2" "14447760" "14447842" "Parent=AT5G36734.1"
"52077" "5" "3" "1" "14447911" "14447998" "Parent=AT5G36734.1"
"52078" "5" "1" "7" "14462829" "14462915" "Parent=AT5G36740.1"
"52079" "5" "2" "6" "14463041" "14463127" "Parent=AT5G36740.1"
"52080" "5" "3" "5" "14463239" "14463341" "Parent=AT5G36740.1"
"52081" "5" "4" "4" "14463579" "14463721" "Parent=AT5G36740.1"
"52082" "5" "5" "3" "14463807" "14464205" "Parent=AT5G36740.1"
"52083" "5" "6" "2" "14464304" "14464795" "Parent=AT5G36740.1"
"52084" "5" "7" "1" "14465008" "14465108" "Parent=AT5G36740.1"
"52085" "5" "1" "3" "14506810" "14506952" "Parent=AT5G36830.1"
"52086" "5" "2" "2" "14507060" "14507142" "Parent=AT5G36830.1"
"52087" "5" "3" "1" "14507211" "14507298" "Parent=AT5G36830.1"
"52088" "5" "1" "40" "14518471" "14518524" "Parent=AT5G36870.1"
"52089" "5" "2" "39" "14518685" "14518763" "Parent=AT5G36870.1"
"52090" "5" "3" "38" "14518881" "14518961" "Parent=AT5G36870.1"
"52091" "5" "4" "37" "14519060" "14519139" "Parent=AT5G36870.1"
"52092" "5" "5" "36" "14519249" "14519348" "Parent=AT5G36870.1"
"52093" "5" "6" "35" "14519464" "14520356" "Parent=AT5G36870.1"
"52094" "5" "7" "34" "14520439" "14520540" "Parent=AT5G36870.1"
"52095" "5" "8" "33" "14520634" "14520732" "Parent=AT5G36870.1"
"52096" "5" "9" "32" "14520864" "14521069" "Parent=AT5G36870.1"
"52097" "5" "10" "31" "14521206" "14521291" "Parent=AT5G36870.1"
"52098" "5" "11" "30" "14521361" "14521454" "Parent=AT5G36870.1"
"52099" "5" "12" "29" "14521550" "14521774" "Parent=AT5G36870.1"
"52100" "5" "13" "28" "14521893" "14521991" "Parent=AT5G36870.1"
"52101" "5" "14" "27" "14522096" "14526390" "Parent=AT5G36870.1"
"52102" "5" "15" "26" "14526664" "14526754" "Parent=AT5G36870.1"
"52103" "5" "16" "25" "14526806" "14526886" "Parent=AT5G36870.1"
"52104" "5" "17" "24" "14526946" "14527108" "Parent=AT5G36870.1"
"52105" "5" "18" "23" "14527192" "14527283" "Parent=AT5G36870.1"
"52106" "5" "19" "22" "14527332" "14527411" "Parent=AT5G36870.1"
"52107" "5" "20" "21" "14527497" "14527893" "Parent=AT5G36870.1"
"52108" "5" "21" "20" "14528021" "14528178" "Parent=AT5G36870.1"
"52109" "5" "22" "19" "14528272" "14528380" "Parent=AT5G36870.1"
"52110" "5" "23" "18" "14528464" "14528550" "Parent=AT5G36870.1"
"52111" "5" "24" "17" "14528710" "14528804" "Parent=AT5G36870.1"
"52112" "5" "25" "16" "14528927" "14529016" "Parent=AT5G36870.1"
"52113" "5" "26" "15" "14529105" "14529433" "Parent=AT5G36870.1"
"52114" "5" "27" "14" "14529584" "14529746" "Parent=AT5G36870.1"
"52115" "5" "28" "13" "14529852" "14529940" "Parent=AT5G36870.1"
"52116" "5" "29" "12" "14530065" "14530190" "Parent=AT5G36870.1"
"52117" "5" "30" "11" "14530258" "14530341" "Parent=AT5G36870.1"
"52118" "5" "31" "10" "14530515" "14530603" "Parent=AT5G36870.1"
"52119" "5" "32" "9" "14530759" "14530969" "Parent=AT5G36870.1"
"52120" "5" "33" "8" "14531088" "14531218" "Parent=AT5G36870.1"
"52121" "5" "34" "7" "14531336" "14531561" "Parent=AT5G36870.1"
"52122" "5" "35" "6" "14531644" "14531743" "Parent=AT5G36870.1"
"52123" "5" "36" "5" "14531855" "14531960" "Parent=AT5G36870.1"
"52124" "5" "37" "4" "14532189" "14532285" "Parent=AT5G36870.1"
"52125" "5" "38" "3" "14533058" "14533136" "Parent=AT5G36870.1"
"52126" "5" "39" "2" "14533186" "14533336" "Parent=AT5G36870.1"
"52127" "5" "40" "1" "14533521" "14533682" "Parent=AT5G36870.1"
"52128" "5" "1" "2" "14547018" "14547059" "Parent=AT5G36900.1"
"52129" "5" "2" "1" "14547148" "14548026" "Parent=AT5G36900.1"
"52130" "5" "1" "1" "14559638" "14560124" "Parent=AT5G36905.1"
"52131" "5" "1" "14" "14590453" "14590714" "Parent=AT5G36940.1"
"52132" "5" "2" "13" "14590915" "14591044" "Parent=AT5G36940.1"
"52133" "5" "3" "12" "14591128" "14591523" "Parent=AT5G36940.1"
"52134" "5" "4" "11" "14591663" "14591757" "Parent=AT5G36940.1"
"52135" "5" "5" "10" "14591875" "14591958" "Parent=AT5G36940.1"
"52136" "5" "6" "9" "14592054" "14592131" "Parent=AT5G36940.1"
"52137" "5" "7" "8" "14592303" "14592396" "Parent=AT5G36940.1"
"52138" "5" "8" "7" "14592462" "14592600" "Parent=AT5G36940.1"
"52139" "5" "9" "6" "14592758" "14592858" "Parent=AT5G36940.1"
"52140" "5" "10" "5" "14592938" "14593118" "Parent=AT5G36940.1"
"52141" "5" "11" "4" "14593244" "14593381" "Parent=AT5G36940.1"
"52142" "5" "12" "3" "14593489" "14593600" "Parent=AT5G36940.1"
"52143" "5" "13" "2" "14593712" "14593817" "Parent=AT5G36940.1"
"52144" "5" "14" "1" "14593892" "14593981" "Parent=AT5G36940.1"
"52145" "5" "1" "7" "14595418" "14595501" "Parent=AT5G36950.1"
"52146" "5" "2" "6" "14595746" "14596179" "Parent=AT5G36950.1"
"52147" "5" "3" "5" "14596374" "14596649" "Parent=AT5G36950.1"
"52148" "5" "4" "4" "14596908" "14596992" "Parent=AT5G36950.1"
"52149" "5" "5" "3" "14597119" "14597237" "Parent=AT5G36950.1"
"52150" "5" "6" "2" "14597440" "14597663" "Parent=AT5G36950.1"
"52151" "5" "7" "1" "14597713" "14597968" "Parent=AT5G36950.1"
"52152" "5" "1" "1" "14598934" "14599506" "Parent=AT5G36960.1"
"52153" "5" "1" "5" "14618625" "14618733" "Parent=AT5G37000.1"
"52154" "5" "2" "4" "14618863" "14619059" "Parent=AT5G37000.1"
"52155" "5" "3" "3" "14619446" "14619542" "Parent=AT5G37000.1"
"52156" "5" "4" "2" "14619867" "14619956" "Parent=AT5G37000.1"
"52157" "5" "5" "1" "14620223" "14620271" "Parent=AT5G37000.1"
"52158" "5" "1" "13" "14630193" "14630278" "Parent=AT5G37020.1"
"52159" "5" "2" "12" "14630387" "14630477" "Parent=AT5G37020.1"
"52160" "5" "3" "11" "14630575" "14630682" "Parent=AT5G37020.1"
"52161" "5" "4" "10" "14630738" "14630815" "Parent=AT5G37020.1"
"52162" "5" "5" "9" "14630970" "14631064" "Parent=AT5G37020.1"
"52163" "5" "6" "8" "14631148" "14631430" "Parent=AT5G37020.1"
"52164" "5" "7" "7" "14631520" "14631592" "Parent=AT5G37020.1"
"52165" "5" "8" "6" "14631756" "14631841" "Parent=AT5G37020.1"
"52166" "5" "9" "5" "14631963" "14632076" "Parent=AT5G37020.1"
"52167" "5" "10" "4" "14632151" "14632280" "Parent=AT5G37020.1"
"52168" "5" "11" "3" "14632427" "14632660" "Parent=AT5G37020.1"
"52169" "5" "12" "2" "14633633" "14633722" "Parent=AT5G37020.1"
"52170" "5" "13" "1" "14633912" "14633989" "Parent=AT5G37020.1"
"52171" "5" "1" "1" "14639476" "14639548" "Parent=AT5G37040.1"
"52172" "5" "1" "2" "14651177" "14651624" "Parent=AT5G37070.1"
"52173" "5" "2" "1" "14651678" "14651777" "Parent=AT5G37070.1"
"52174" "5" "1" "10" "14659232" "14659867" "Parent=AT5G37080.1"
"52175" "5" "2" "9" "14659997" "14660101" "Parent=AT5G37080.1"
"52176" "5" "3" "8" "14660365" "14660459" "Parent=AT5G37080.1"
"52177" "5" "4" "7" "14660534" "14660650" "Parent=AT5G37080.1"
"52178" "5" "5" "6" "14660777" "14660879" "Parent=AT5G37080.1"
"52179" "5" "6" "5" "14660966" "14661047" "Parent=AT5G37080.1"
"52180" "5" "7" "4" "14661110" "14661254" "Parent=AT5G37080.1"
"52181" "5" "8" "3" "14661453" "14661580" "Parent=AT5G37080.1"
"52182" "5" "9" "2" "14661703" "14661792" "Parent=AT5G37080.1"
"52183" "5" "10" "1" "14661998" "14662091" "Parent=AT5G37080.1"
"52184" "5" "1" "3" "14663746" "14663828" "Parent=AT5G37090.1"
"52185" "5" "2" "2" "14663970" "14664054" "Parent=AT5G37090.1"
"52186" "5" "3" "1" "14664138" "14664230" "Parent=AT5G37090.1"
"52187" "5" "1" "5" "14665073" "14665166" "Parent=AT5G37100.1"
"52188" "5" "2" "4" "14665427" "14665527" "Parent=AT5G37100.1"
"52189" "5" "3" "3" "14665641" "14665737" "Parent=AT5G37100.1"
"52190" "5" "4" "2" "14665879" "14665977" "Parent=AT5G37100.1"
"52191" "5" "5" "1" "14666061" "14666151" "Parent=AT5G37100.1"
"52192" "5" "1" "12" "14669608" "14669712" "Parent=AT5G37110.1"
"52193" "5" "2" "11" "14669916" "14670026" "Parent=AT5G37110.1"
"52194" "5" "3" "10" "14670085" "14670150" "Parent=AT5G37110.1"
"52195" "5" "4" "9" "14670588" "14670692" "Parent=AT5G37110.1"
"52196" "5" "5" "8" "14671096" "14671202" "Parent=AT5G37110.1"
"52197" "5" "6" "7" "14671633" "14671803" "Parent=AT5G37110.1"
"52198" "5" "7" "6" "14671958" "14672034" "Parent=AT5G37110.1"
"52199" "5" "8" "5" "14672336" "14672542" "Parent=AT5G37110.1"
"52200" "5" "9" "4" "14673065" "14673182" "Parent=AT5G37110.1"
"52201" "5" "10" "3" "14673487" "14673587" "Parent=AT5G37110.1"
"52202" "5" "11" "2" "14673826" "14673965" "Parent=AT5G37110.1"
"52203" "5" "12" "1" "14674258" "14674369" "Parent=AT5G37110.1"
"52204" "5" "1" "19" "14681843" "14681950" "Parent=AT5G37130.1"
"52205" "5" "2" "18" "14682088" "14682258" "Parent=AT5G37130.1"
"52206" "5" "3" "17" "14682589" "14682823" "Parent=AT5G37130.1"
"52207" "5" "4" "16" "14682904" "14682982" "Parent=AT5G37130.1"
"52208" "5" "5" "15" "14683243" "14683478" "Parent=AT5G37130.1"
"52209" "5" "6" "14" "14683536" "14683676" "Parent=AT5G37130.1"
"52210" "5" "7" "13" "14683765" "14683901" "Parent=AT5G37130.1"
"52211" "5" "8" "12" "14683992" "14684083" "Parent=AT5G37130.1"
"52212" "5" "9" "11" "14684181" "14684300" "Parent=AT5G37130.1"
"52213" "5" "10" "10" "14684377" "14684577" "Parent=AT5G37130.1"
"52214" "5" "11" "9" "14684661" "14684741" "Parent=AT5G37130.1"
"52215" "5" "12" "8" "14684799" "14684927" "Parent=AT5G37130.1"
"52216" "5" "13" "7" "14684996" "14685132" "Parent=AT5G37130.1"
"52217" "5" "14" "6" "14685223" "14685385" "Parent=AT5G37130.1"
"52218" "5" "15" "5" "14685447" "14685528" "Parent=AT5G37130.1"
"52219" "5" "16" "4" "14685594" "14685703" "Parent=AT5G37130.1"
"52220" "5" "17" "3" "14685897" "14685970" "Parent=AT5G37130.1"
"52221" "5" "18" "2" "14686086" "14686169" "Parent=AT5G37130.1"
"52222" "5" "19" "1" "14686321" "14686419" "Parent=AT5G37130.1"
"52223" "5" "1" "3" "14690579" "14690732" "Parent=AT5G37140.1"
"52224" "5" "2" "2" "14691874" "14691963" "Parent=AT5G37140.1"
"52225" "5" "3" "1" "14692275" "14692373" "Parent=AT5G37140.1"
"52226" "5" "1" "4" "14701419" "14701511" "Parent=AT5G37150.1"
"52227" "5" "2" "3" "14702011" "14702467" "Parent=AT5G37150.1"
"52228" "5" "3" "2" "14703588" "14703671" "Parent=AT5G37150.1"
"52229" "5" "4" "1" "14703995" "14704081" "Parent=AT5G37150.1"
"52230" "5" "1" "4" "14705542" "14705622" "Parent=AT5G37160.1"
"52231" "5" "2" "3" "14706149" "14706259" "Parent=AT5G37160.1"
"52232" "5" "3" "2" "14706951" "14707019" "Parent=AT5G37160.1"
"52233" "5" "4" "1" "14707817" "14707898" "Parent=AT5G37160.1"
"52234" "5" "1" "4" "14712948" "14713010" "Parent=AT5G37170.1"
"52235" "5" "2" "3" "14713198" "14713451" "Parent=AT5G37170.1"
"52236" "5" "3" "2" "14713763" "14713839" "Parent=AT5G37170.1"
"52237" "5" "4" "1" "14713903" "14714004" "Parent=AT5G37170.1"
"52238" "5" "1" "12" "14718456" "14719014" "Parent=AT5G37180.1"
"52239" "5" "2" "11" "14719165" "14719247" "Parent=AT5G37180.1"
"52240" "5" "3" "10" "14719430" "14719873" "Parent=AT5G37180.1"
"52241" "5" "4" "9" "14719991" "14720196" "Parent=AT5G37180.1"
"52242" "5" "5" "8" "14720508" "14720673" "Parent=AT5G37180.1"
"52243" "5" "6" "7" "14720846" "14720952" "Parent=AT5G37180.1"
"52244" "5" "7" "6" "14721068" "14721163" "Parent=AT5G37180.1"
"52245" "5" "8" "5" "14721329" "14721430" "Parent=AT5G37180.1"
"52246" "5" "9" "4" "14721654" "14721828" "Parent=AT5G37180.1"
"52247" "5" "10" "3" "14722394" "14722477" "Parent=AT5G37180.1"
"52248" "5" "11" "2" "14722615" "14722688" "Parent=AT5G37180.1"
"52249" "5" "12" "1" "14722773" "14722865" "Parent=AT5G37180.1"
"52250" "5" "1" "6" "14762473" "14762684" "Parent=AT5G37290.1"
"52251" "5" "2" "5" "14762801" "14762884" "Parent=AT5G37290.1"
"52252" "5" "3" "4" "14762920" "14763368" "Parent=AT5G37290.1"
"52253" "5" "4" "3" "14763441" "14763545" "Parent=AT5G37290.1"
"52254" "5" "5" "2" "14763638" "14763751" "Parent=AT5G37290.1"
"52255" "5" "6" "1" "14763833" "14763915" "Parent=AT5G37290.1"
"52256" "5" "1" "6" "14767711" "14768009" "Parent=AT5G37300.1"
"52257" "5" "2" "5" "14768581" "14768671" "Parent=AT5G37300.1"
"52258" "5" "3" "4" "14768737" "14769154" "Parent=AT5G37300.1"
"52259" "5" "4" "3" "14769245" "14769338" "Parent=AT5G37300.1"
"52260" "5" "5" "2" "14769547" "14769644" "Parent=AT5G37300.1"
"52261" "5" "6" "1" "14769781" "14769891" "Parent=AT5G37300.1"
"52262" "5" "1" "2" "14778602" "14778686" "Parent=AT5G37320.1"
"52263" "5" "2" "1" "14779381" "14779463" "Parent=AT5G37320.1"
"52264" "5" "1" "11" "14793339" "14793537" "Parent=AT5G37350.1"
"52265" "5" "2" "10" "14793665" "14793742" "Parent=AT5G37350.1"
"52266" "5" "3" "9" "14793834" "14793924" "Parent=AT5G37350.1"
"52267" "5" "4" "8" "14794003" "14794084" "Parent=AT5G37350.1"
"52268" "5" "5" "7" "14794197" "14794365" "Parent=AT5G37350.1"
"52269" "5" "6" "6" "14794438" "14794577" "Parent=AT5G37350.1"
"52270" "5" "7" "5" "14794653" "14794749" "Parent=AT5G37350.1"
"52271" "5" "8" "4" "14794832" "14794928" "Parent=AT5G37350.1"
"52272" "5" "9" "3" "14795020" "14795108" "Parent=AT5G37350.1"
"52273" "5" "10" "2" "14795215" "14795298" "Parent=AT5G37350.1"
"52274" "5" "11" "1" "14795369" "14795460" "Parent=AT5G37350.1"
"52275" "5" "1" "1" "14830632" "14830712" "Parent=AT5G37385.1"
"52276" "5" "1" "1" "14841352" "14841541" "Parent=AT5G37420.1"
"52277" "5" "1" "1" "14843791" "14843847" "Parent=AT5G37430.1"
"52278" "5" "1" "6" "14881601" "14881819" "Parent=AT5G37478.1"
"52279" "5" "2" "5" "14881878" "14882364" "Parent=AT5G37478.1"
"52280" "5" "3" "4" "14882423" "14882826" "Parent=AT5G37478.1"
"52281" "5" "4" "3" "14882924" "14883008" "Parent=AT5G37478.1"
"52282" "5" "5" "2" "14883067" "14883409" "Parent=AT5G37478.1"
"52283" "5" "6" "1" "14883503" "14883679" "Parent=AT5G37478.1"
"52284" "5" "1" "4" "14897910" "14898016" "Parent=AT5G37510.1"
"52285" "5" "2" "3" "14898262" "14898359" "Parent=AT5G37510.1"
"52286" "5" "3" "2" "14898653" "14898733" "Parent=AT5G37510.1"
"52287" "5" "4" "1" "14899107" "14899453" "Parent=AT5G37510.1"
"52288" "5" "1" "2" "14902771" "14903428" "Parent=AT5G37520.1"
"52289" "5" "2" "1" "14903571" "14903858" "Parent=AT5G37520.1"
"52290" "5" "1" "10" "14906596" "14906711" "Parent=AT5G37530.1"
"52291" "5" "2" "9" "14906757" "14906876" "Parent=AT5G37530.1"
