"chr" "all.intron.nums" "all.rev.intron.nums" "all.intron.starts" "all.intron.stops" "all.atgs"
"46982" "5" "3" "9" "421373" "421298" "Parent=AT5G02130.1"
"46983" "5" "4" "8" "421252" "421162" "Parent=AT5G02130.1"
"46984" "5" "5" "7" "421024" "420930" "Parent=AT5G02130.1"
"46985" "5" "6" "6" "420886" "420799" "Parent=AT5G02130.1"
"46986" "5" "7" "5" "420610" "420524" "Parent=AT5G02130.1"
"46987" "5" "8" "4" "420463" "420367" "Parent=AT5G02130.1"
"46988" "5" "9" "3" "420267" "420192" "Parent=AT5G02130.1"
"46989" "5" "10" "2" "420138" "420055" "Parent=AT5G02130.1"
"46990" "5" "11" "1" "420011" "419925" "Parent=AT5G02130.1"
"46991" "5" "1" "5" "425983" "425785" "Parent=AT5G02150.1"
"46992" "5" "2" "4" "425643" "425558" "Parent=AT5G02150.1"
"46993" "5" "3" "3" "425508" "425414" "Parent=AT5G02150.1"
"46994" "5" "4" "2" "425193" "425080" "Parent=AT5G02150.1"
"46995" "5" "5" "1" "424978" "424850" "Parent=AT5G02150.1"
"46996" "5" "1" "1" "439728" "439591" "Parent=AT5G02210.1"
"46997" "5" "1" "5" "468864" "468779" "Parent=AT5G02270.1"
"46998" "5" "2" "4" "468646" "468523" "Parent=AT5G02270.1"
"46999" "5" "3" "3" "468404" "468085" "Parent=AT5G02270.1"
"47000" "5" "4" "2" "467990" "467821" "Parent=AT5G02270.1"
"47001" "5" "5" "1" "467669" "467574" "Parent=AT5G02270.1"
"47002" "5" "1" "5" "472346" "471889" "Parent=AT5G02290.1"
"47003" "5" "2" "4" "471582" "471446" "Parent=AT5G02290.1"
"47004" "5" "3" "3" "471311" "471222" "Parent=AT5G02290.1"
"47005" "5" "4" "2" "471080" "470996" "Parent=AT5G02290.1"
"47006" "5" "5" "1" "470873" "470793" "Parent=AT5G02290.1"
"47007" "5" "1" "7" "486306" "485935" "Parent=AT5G02320.1"
"47008" "5" "2" "6" "485784" "485638" "Parent=AT5G02320.1"
"47009" "5" "3" "5" "485587" "485435" "Parent=AT5G02320.1"
"47010" "5" "4" "4" "485378" "485079" "Parent=AT5G02320.1"
"47011" "5" "5" "3" "484985" "484887" "Parent=AT5G02320.1"
"47012" "5" "6" "2" "484784" "484696" "Parent=AT5G02320.1"
"47013" "5" "7" "1" "484568" "484459" "Parent=AT5G02320.1"
"47014" "5" "1" "2" "502020" "501557" "Parent=AT5G02360.1"
"47015" "5" "2" "1" "500961" "500747" "Parent=AT5G02360.1"
"47016" "5" "1" "1" "507100" "506923" "Parent=AT5G02380.1"
"47017" "5" "1" "3" "511554" "511283" "Parent=AT5G02390.1"
"47018" "5" "2" "2" "511195" "511112" "Parent=AT5G02390.1"
"47019" "5" "3" "1" "509447" "509359" "Parent=AT5G02390.1"
"47020" "5" "1" "7" "519545" "519463" "Parent=AT5G02410.1"
"47021" "5" "2" "6" "519375" "519156" "Parent=AT5G02410.1"
"47022" "5" "3" "5" "518820" "518723" "Parent=AT5G02410.1"
"47023" "5" "4" "4" "518462" "518353" "Parent=AT5G02410.1"
"47024" "5" "5" "3" "518216" "518111" "Parent=AT5G02410.1"
"47025" "5" "6" "2" "517907" "517818" "Parent=AT5G02410.1"
"47026" "5" "7" "1" "517676" "517584" "Parent=AT5G02410.1"
"47027" "5" "1" "1" "541002" "540691" "Parent=AT5G02460.1"
"47028" "5" "1" "9" "544844" "544429" "Parent=AT5G02470.1"
"47029" "5" "2" "8" "544305" "544217" "Parent=AT5G02470.1"
"47030" "5" "3" "7" "544156" "544072" "Parent=AT5G02470.1"
"47031" "5" "4" "6" "544029" "543789" "Parent=AT5G02470.1"
"47032" "5" "5" "5" "543718" "543629" "Parent=AT5G02470.1"
"47033" "5" "6" "4" "543489" "543394" "Parent=AT5G02470.1"
"47034" "5" "7" "3" "543326" "543104" "Parent=AT5G02470.1"
"47035" "5" "8" "2" "543006" "542927" "Parent=AT5G02470.1"
"47036" "5" "9" "1" "542857" "542763" "Parent=AT5G02470.1"
"47037" "5" "1" "1" "552352" "552043" "Parent=AT5G02490.1"
"47038" "5" "1" "1" "556121" "555796" "Parent=AT5G02500.1"
"47039" "5" "1" "1" "559142" "558711" "Parent=AT5G02502.1"
"47040" "5" "1" "4" "565588" "565455" "Parent=AT5G02530.1"
"47041" "5" "2" "3" "565270" "565178" "Parent=AT5G02530.1"
"47042" "5" "3" "2" "565110" "565025" "Parent=AT5G02530.1"
"47043" "5" "4" "1" "564787" "564527" "Parent=AT5G02530.1"
"47044" "5" "1" "2" "586106" "586019" "Parent=AT5G02600.1"
"47045" "5" "2" "1" "585944" "585846" "Parent=AT5G02600.1"
"47046" "5" "1" "4" "604337" "604246" "Parent=AT5G02670.1"
"47047" "5" "2" "3" "604120" "603982" "Parent=AT5G02670.1"
"47048" "5" "3" "2" "603753" "603583" "Parent=AT5G02670.1"
"47049" "5" "4" "1" "603413" "603291" "Parent=AT5G02670.1"
"47050" "5" "1" "2" "610768" "610637" "Parent=AT5G02700.1"
"47051" "5" "2" "1" "610482" "609683" "Parent=AT5G02700.1"
"47052" "5" "1" "1" "614121" "614005" "Parent=AT5G02720.1"
"47053" "5" "1" "5" "628843" "628719" "Parent=AT5G02770.1"
"47054" "5" "2" "4" "628633" "628540" "Parent=AT5G02770.1"
"47055" "5" "3" "3" "628403" "628295" "Parent=AT5G02770.1"
"47056" "5" "4" "2" "628232" "628130" "Parent=AT5G02770.1"
"47057" "5" "5" "1" "628065" "627972" "Parent=AT5G02770.1"
"47058" "5" "1" "4" "637266" "636822" "Parent=AT5G02800.1"
"47059" "5" "2" "3" "636641" "636555" "Parent=AT5G02800.1"
"47060" "5" "3" "2" "636366" "636290" "Parent=AT5G02800.1"
"47061" "5" "4" "1" "635899" "635808" "Parent=AT5G02800.1"
"47062" "5" "1" "8" "641735" "641479" "Parent=AT5G02810.1"
"47063" "5" "2" "7" "641152" "641050" "Parent=AT5G02810.1"
"47064" "5" "3" "6" "640889" "640755" "Parent=AT5G02810.1"
"47065" "5" "4" "5" "640622" "640450" "Parent=AT5G02810.1"
"47066" "5" "5" "4" "640286" "639993" "Parent=AT5G02810.1"
"47067" "5" "6" "3" "639819" "639720" "Parent=AT5G02810.1"
"47068" "5" "7" "2" "639273" "639175" "Parent=AT5G02810.1"
"47069" "5" "8" "1" "638506" "638402" "Parent=AT5G02810.1"
"47070" "5" "1" "11" "647842" "647766" "Parent=AT5G02830.1"
"47071" "5" "2" "10" "647679" "647562" "Parent=AT5G02830.1"
"47072" "5" "3" "9" "647358" "647252" "Parent=AT5G02830.1"
"47073" "5" "4" "8" "647145" "647034" "Parent=AT5G02830.1"
"47074" "5" "5" "7" "646870" "646781" "Parent=AT5G02830.1"
"47075" "5" "6" "6" "646188" "645993" "Parent=AT5G02830.1"
"47076" "5" "7" "5" "645928" "645830" "Parent=AT5G02830.1"
"47077" "5" "8" "4" "645750" "645520" "Parent=AT5G02830.1"
"47078" "5" "9" "3" "645423" "645312" "Parent=AT5G02830.1"
"47079" "5" "10" "2" "645102" "644999" "Parent=AT5G02830.1"
"47080" "5" "11" "1" "644939" "644759" "Parent=AT5G02830.1"
"47081" "5" "1" "1" "670987" "670800" "Parent=AT5G02890.1"
"47082" "5" "1" "22" "689589" "688950" "Parent=AT5G02940.1"
"47083" "5" "2" "21" "688895" "688772" "Parent=AT5G02940.1"
"47084" "5" "3" "20" "688687" "688599" "Parent=AT5G02940.1"
"47085" "5" "4" "19" "688349" "688239" "Parent=AT5G02940.1"
"47086" "5" "5" "18" "688168" "688085" "Parent=AT5G02940.1"
"47087" "5" "6" "17" "688013" "687904" "Parent=AT5G02940.1"
"47088" "5" "7" "16" "687806" "687736" "Parent=AT5G02940.1"
"47089" "5" "8" "15" "687582" "687495" "Parent=AT5G02940.1"
"47090" "5" "9" "14" "687391" "687280" "Parent=AT5G02940.1"
"47091" "5" "10" "13" "687194" "687065" "Parent=AT5G02940.1"
"47092" "5" "11" "12" "686981" "686895" "Parent=AT5G02940.1"
"47093" "5" "12" "11" "686748" "686664" "Parent=AT5G02940.1"
"47094" "5" "13" "10" "686588" "686502" "Parent=AT5G02940.1"
"47095" "5" "14" "9" "686260" "686166" "Parent=AT5G02940.1"
"47096" "5" "15" "8" "686053" "685975" "Parent=AT5G02940.1"
"47097" "5" "16" "7" "685883" "685804" "Parent=AT5G02940.1"
"47098" "5" "17" "6" "685675" "685591" "Parent=AT5G02940.1"
"47099" "5" "18" "5" "685515" "685419" "Parent=AT5G02940.1"
"47100" "5" "19" "4" "685372" "685288" "Parent=AT5G02940.1"
"47101" "5" "20" "3" "685219" "685134" "Parent=AT5G02940.1"
"47102" "5" "21" "2" "685061" "684952" "Parent=AT5G02940.1"
"47103" "5" "22" "1" "684842" "684772" "Parent=AT5G02940.1"
"47104" "5" "1" "3" "694392" "693889" "Parent=AT5G02960.1"
"47105" "5" "2" "2" "693734" "693635" "Parent=AT5G02960.1"
"47106" "5" "3" "1" "693509" "693420" "Parent=AT5G02960.1"
"47107" "5" "1" "2" "709511" "709115" "Parent=AT5G03030.1"
"47108" "5" "2" "1" "708937" "708635" "Parent=AT5G03030.1"
"47109" "5" "1" "5" "712554" "712418" "Parent=AT5G03040.1"
"47110" "5" "2" "4" "712347" "712269" "Parent=AT5G03040.1"
"47111" "5" "3" "3" "711943" "711790" "Parent=AT5G03040.1"
"47112" "5" "4" "2" "711569" "711283" "Parent=AT5G03040.1"
"47113" "5" "5" "1" "711164" "711036" "Parent=AT5G03040.1"
"47114" "5" "1" "4" "716221" "715988" "Parent=AT5G03050.1"
"47115" "5" "2" "3" "715921" "715832" "Parent=AT5G03050.1"
"47116" "5" "3" "2" "715683" "715606" "Parent=AT5G03050.1"
"47117" "5" "4" "1" "715533" "715437" "Parent=AT5G03050.1"
"47118" "5" "1" "2" "717894" "717696" "Parent=AT5G03060.1"
"47119" "5" "2" "1" "717042" "716963" "Parent=AT5G03060.1"
"47120" "5" "1" "10" "721344" "721098" "Parent=AT5G03070.1"
"47121" "5" "2" "9" "720876" "720768" "Parent=AT5G03070.1"
"47122" "5" "3" "8" "720615" "720445" "Parent=AT5G03070.1"
"47123" "5" "4" "7" "720343" "720257" "Parent=AT5G03070.1"
"47124" "5" "5" "6" "720073" "719984" "Parent=AT5G03070.1"
"47125" "5" "6" "5" "719905" "719736" "Parent=AT5G03070.1"
"47126" "5" "7" "4" "719586" "719368" "Parent=AT5G03070.1"
"47127" "5" "8" "3" "719287" "719200" "Parent=AT5G03070.1"
"47128" "5" "9" "2" "719142" "719064" "Parent=AT5G03070.1"
"47129" "5" "10" "1" "718759" "718632" "Parent=AT5G03070.1"
"47130" "5" "1" "5" "756334" "755944" "Parent=AT5G03180.1"
"47131" "5" "2" "4" "755489" "755330" "Parent=AT5G03180.1"
"47132" "5" "3" "3" "755174" "755081" "Parent=AT5G03180.1"
"47133" "5" "4" "2" "754626" "754542" "Parent=AT5G03180.1"
"47134" "5" "5" "1" "754451" "754350" "Parent=AT5G03180.1"
"47135" "5" "1" "2" "761225" "761107" "Parent=AT5G03200.1"
"47136" "5" "2" "1" "760642" "760554" "Parent=AT5G03200.1"
"47137" "5" "1" "5" "768763" "768590" "Parent=AT5G03220.1"
"47138" "5" "2" "4" "768450" "768368" "Parent=AT5G03220.1"
"47139" "5" "3" "3" "768299" "768134" "Parent=AT5G03220.1"
"47140" "5" "4" "2" "767968" "767880" "Parent=AT5G03220.1"
"47141" "5" "5" "1" "767807" "767677" "Parent=AT5G03220.1"
"47142" "5" "1" "1" "773272" "772896" "Parent=AT5G03240.1"
"47143" "5" "1" "5" "779246" "779136" "Parent=AT5G03260.1"
"47144" "5" "2" "4" "778985" "778898" "Parent=AT5G03260.1"
"47145" "5" "3" "3" "778654" "778564" "Parent=AT5G03260.1"
"47146" "5" "4" "2" "778436" "778343" "Parent=AT5G03260.1"
"47147" "5" "5" "1" "777420" "777328" "Parent=AT5G03260.1"
"47148" "5" "1" "4" "813105" "812958" "Parent=AT5G03340.1"
"47149" "5" "2" "3" "812796" "812536" "Parent=AT5G03340.1"
"47150" "5" "3" "2" "812308" "812208" "Parent=AT5G03340.1"
"47151" "5" "4" "1" "810506" "810399" "Parent=AT5G03340.1"
"47152" "5" "1" "1" "826772" "826064" "Parent=AT5G03370.1"
"47153" "5" "1" "4" "834293" "834200" "Parent=AT5G03380.1"
"47154" "5" "2" "3" "834062" "833980" "Parent=AT5G03380.1"
"47155" "5" "3" "2" "833670" "833368" "Parent=AT5G03380.1"
"47156" "5" "4" "1" "833290" "833040" "Parent=AT5G03380.1"
"47157" "5" "1" "1" "839052" "838280" "Parent=AT5G03400.1"
"47158" "5" "1" "16" "853006" "852882" "Parent=AT5G03430.1"
"47159" "5" "2" "15" "852767" "852422" "Parent=AT5G03430.1"
"47160" "5" "3" "14" "852377" "852277" "Parent=AT5G03430.1"
"47161" "5" "4" "13" "852120" "852042" "Parent=AT5G03430.1"
"47162" "5" "5" "12" "851925" "851831" "Parent=AT5G03430.1"
"47163" "5" "6" "11" "851749" "851436" "Parent=AT5G03430.1"
"47164" "5" "7" "10" "851377" "851286" "Parent=AT5G03430.1"
"47165" "5" "8" "9" "851059" "850862" "Parent=AT5G03430.1"
"47166" "5" "9" "8" "850766" "850651" "Parent=AT5G03430.1"
"47167" "5" "10" "7" "850601" "850502" "Parent=AT5G03430.1"
"47168" "5" "11" "6" "850422" "850282" "Parent=AT5G03430.1"
"47169" "5" "12" "5" "850211" "850053" "Parent=AT5G03430.1"
"47170" "5" "13" "4" "849991" "849905" "Parent=AT5G03430.1"
"47171" "5" "14" "3" "849759" "849584" "Parent=AT5G03430.1"
"47172" "5" "15" "2" "849527" "849446" "Parent=AT5G03430.1"
"47173" "5" "16" "1" "849394" "849314" "Parent=AT5G03430.1"
"47174" "5" "1" "1" "854070" "853978" "Parent=AT5G03435.1"
"47175" "5" "1" "4" "858295" "857902" "Parent=AT5G03440.1"
"47176" "5" "2" "3" "857811" "857631" "Parent=AT5G03440.1"
"47177" "5" "3" "2" "857544" "857453" "Parent=AT5G03440.1"
"47178" "5" "4" "1" "857387" "857232" "Parent=AT5G03440.1"
"47179" "5" "1" "9" "861832" "861522" "Parent=AT5G03450.1"
"47180" "5" "2" "8" "861447" "861356" "Parent=AT5G03450.1"
"47181" "5" "3" "7" "861267" "861177" "Parent=AT5G03450.1"
"47182" "5" "4" "6" "861133" "860884" "Parent=AT5G03450.1"
"47183" "5" "5" "5" "860804" "860541" "Parent=AT5G03450.1"
"47184" "5" "6" "4" "860463" "860375" "Parent=AT5G03450.1"
"47185" "5" "7" "3" "860317" "860196" "Parent=AT5G03450.1"
"47186" "5" "8" "2" "860086" "859993" "Parent=AT5G03450.1"
"47187" "5" "9" "1" "859557" "859461" "Parent=AT5G03450.1"
"47188" "5" "1" "7" "870835" "870700" "Parent=AT5G03480.1"
"47189" "5" "2" "6" "870657" "870554" "Parent=AT5G03480.1"
"47190" "5" "3" "5" "870411" "870336" "Parent=AT5G03480.1"
"47191" "5" "4" "4" "870217" "870145" "Parent=AT5G03480.1"
"47192" "5" "5" "3" "869999" "869911" "Parent=AT5G03480.1"
"47193" "5" "6" "2" "869747" "869645" "Parent=AT5G03480.1"
"47194" "5" "7" "1" "869535" "869421" "Parent=AT5G03480.1"
"47195" "5" "1" "6" "875005" "874850" "Parent=AT5G03495.1"
"47196" "5" "2" "5" "874798" "874701" "Parent=AT5G03495.1"
"47197" "5" "3" "4" "874552" "874484" "Parent=AT5G03495.1"
"47198" "5" "4" "3" "874323" "874191" "Parent=AT5G03495.1"
"47199" "5" "5" "2" "874081" "873987" "Parent=AT5G03495.1"
"47200" "5" "6" "1" "873804" "873713" "Parent=AT5G03495.1"
"47201" "5" "1" "5" "878117" "877666" "Parent=AT5G03500.1"
"47202" "5" "2" "4" "877526" "877443" "Parent=AT5G03500.1"
"47203" "5" "3" "3" "877374" "877200" "Parent=AT5G03500.1"
"47204" "5" "4" "2" "877034" "876944" "Parent=AT5G03500.1"
"47205" "5" "5" "1" "876871" "876733" "Parent=AT5G03500.1"
"47206" "5" "1" "5" "886926" "886586" "Parent=AT5G03530.1"
"47207" "5" "2" "4" "886518" "886426" "Parent=AT5G03530.1"
"47208" "5" "3" "3" "886361" "886270" "Parent=AT5G03530.1"
"47209" "5" "4" "2" "886149" "886061" "Parent=AT5G03530.1"
"47210" "5" "5" "1" "885933" "885851" "Parent=AT5G03530.1"
"47211" "5" "1" "2" "902412" "901168" "Parent=AT5G03560.1"
"47212" "5" "2" "1" "900838" "900759" "Parent=AT5G03560.1"
"47213" "5" "1" "1" "907176" "907014" "Parent=AT5G03580.1"
"47214" "5" "1" "9" "924563" "924346" "Parent=AT5G03630.1"
"47215" "5" "2" "8" "924275" "924189" "Parent=AT5G03630.1"
"47216" "5" "3" "7" "924138" "924049" "Parent=AT5G03630.1"
"47217" "5" "4" "6" "923969" "923888" "Parent=AT5G03630.1"
"47218" "5" "5" "5" "923770" "923668" "Parent=AT5G03630.1"
"47219" "5" "6" "4" "923449" "923358" "Parent=AT5G03630.1"
"47220" "5" "7" "3" "923240" "923148" "Parent=AT5G03630.1"
"47221" "5" "8" "2" "923023" "922932" "Parent=AT5G03630.1"
"47222" "5" "9" "1" "922792" "922701" "Parent=AT5G03630.1"
"47223" "5" "1" "2" "947728" "947620" "Parent=AT5G03668.1"
"47224" "5" "2" "1" "947292" "947198" "Parent=AT5G03668.1"
"47225" "5" "1" "2" "964853" "964666" "Parent=AT5G03690.1"
"47226" "5" "2" "1" "964439" "964212" "Parent=AT5G03690.1"
"47227" "5" "1" "1" "973342" "972809" "Parent=AT5G03720.1"
"47228" "5" "1" "14" "979013" "978837" "Parent=AT5G03730.1"
"47229" "5" "2" "13" "978536" "978438" "Parent=AT5G03730.1"
"47230" "5" "3" "12" "978297" "978079" "Parent=AT5G03730.1"
"47231" "5" "4" "11" "977976" "977840" "Parent=AT5G03730.1"
"47232" "5" "5" "10" "977635" "977277" "Parent=AT5G03730.1"
"47233" "5" "6" "9" "977002" "976811" "Parent=AT5G03730.1"
"47234" "5" "7" "8" "976771" "976494" "Parent=AT5G03730.1"
"47235" "5" "8" "7" "976426" "976345" "Parent=AT5G03730.1"
"47236" "5" "9" "6" "976245" "976155" "Parent=AT5G03730.1"
"47237" "5" "10" "5" "976071" "975976" "Parent=AT5G03730.1"
"47238" "5" "11" "4" "975878" "975644" "Parent=AT5G03730.1"
"47239" "5" "12" "3" "975576" "975472" "Parent=AT5G03730.1"
"47240" "5" "13" "2" "975341" "975226" "Parent=AT5G03730.1"
"47241" "5" "14" "1" "975132" "975054" "Parent=AT5G03730.1"
"47242" "5" "1" "8" "989758" "989672" "Parent=AT5G03760.1"
"47243" "5" "2" "7" "989574" "989496" "Parent=AT5G03760.1"
"47244" "5" "3" "6" "989244" "987280" "Parent=AT5G03760.1"
"47245" "5" "4" "5" "987170" "987066" "Parent=AT5G03760.1"
"47246" "5" "5" "4" "986930" "986841" "Parent=AT5G03760.1"
"47247" "5" "6" "3" "986728" "986640" "Parent=AT5G03760.1"
"47248" "5" "7" "2" "986441" "986361" "Parent=AT5G03760.1"
"47249" "5" "8" "1" "986167" "986072" "Parent=AT5G03760.1"
"47250" "5" "1" "3" "1000861" "1000606" "Parent=AT5G03780.1"
"47251" "5" "2" "2" "999690" "999607" "Parent=AT5G03780.1"
"47252" "5" "3" "1" "999535" "999451" "Parent=AT5G03780.1"
"47253" "5" "1" "3" "1010074" "1009602" "Parent=AT5G03795.1"
"47254" "5" "2" "2" "1009361" "1008646" "Parent=AT5G03795.1"
"47255" "5" "3" "1" "1008298" "1008219" "Parent=AT5G03795.1"
"47256" "5" "1" "4" "1015102" "1015016" "Parent=AT5G03810.1"
"47257" "5" "2" "3" "1014886" "1014791" "Parent=AT5G03810.1"
"47258" "5" "3" "2" "1014558" "1014479" "Parent=AT5G03810.1"
"47259" "5" "4" "1" "1014221" "1014132" "Parent=AT5G03810.1"
"47260" "5" "1" "4" "1017008" "1016909" "Parent=AT5G03820.1"
"47261" "5" "2" "3" "1016779" "1016678" "Parent=AT5G03820.1"
"47262" "5" "3" "2" "1016445" "1016356" "Parent=AT5G03820.1"
"47263" "5" "4" "1" "1016095" "1015996" "Parent=AT5G03820.1"
"47264" "5" "1" "3" "1025587" "1025376" "Parent=AT5G03840.1"
"47265" "5" "2" "2" "1025315" "1025108" "Parent=AT5G03840.1"
"47266" "5" "3" "1" "1025068" "1024980" "Parent=AT5G03840.1"
"47267" "5" "1" "1" "1029053" "1028737" "Parent=AT5G03850.1"
"47268" "5" "1" "3" "1034153" "1033782" "Parent=AT5G03860.1"
"47269" "5" "2" "2" "1033457" "1033382" "Parent=AT5G03860.1"
"47270" "5" "3" "1" "1033052" "1032932" "Parent=AT5G03860.1"
"47271" "5" "1" "11" "1041143" "1040998" "Parent=AT5G03880.1"
"47272" "5" "2" "10" "1040934" "1040775" "Parent=AT5G03880.1"
"47273" "5" "3" "9" "1040703" "1040586" "Parent=AT5G03880.1"
"47274" "5" "4" "8" "1040568" "1040310" "Parent=AT5G03880.1"
"47275" "5" "5" "7" "1040191" "1039840" "Parent=AT5G03880.1"
"47276" "5" "6" "6" "1039771" "1039634" "Parent=AT5G03880.1"
"47277" "5" "7" "5" "1039591" "1039502" "Parent=AT5G03880.1"
"47278" "5" "8" "4" "1039461" "1039235" "Parent=AT5G03880.1"
"47279" "5" "9" "3" "1039176" "1039093" "Parent=AT5G03880.1"
"47280" "5" "10" "2" "1039026" "1038906" "Parent=AT5G03880.1"
"47281" "5" "11" "1" "1038849" "1038763" "Parent=AT5G03880.1"
"47282" "5" "1" "9" "1056515" "1056391" "Parent=AT5G03910.1"
"47283" "5" "2" "8" "1056305" "1056230" "Parent=AT5G03910.1"
"47284" "5" "3" "7" "1056123" "1056038" "Parent=AT5G03910.1"
"47285" "5" "4" "6" "1055772" "1055670" "Parent=AT5G03910.1"
"47286" "5" "5" "5" "1055587" "1055465" "Parent=AT5G03910.1"
"47287" "5" "6" "4" "1055249" "1055149" "Parent=AT5G03910.1"
"47288" "5" "7" "3" "1055064" "1054967" "Parent=AT5G03910.1"
"47289" "5" "8" "2" "1054780" "1054698" "Parent=AT5G03910.1"
"47290" "5" "9" "1" "1054569" "1054459" "Parent=AT5G03910.1"
"47291" "5" "1" "13" "1063108" "1063008" "Parent=AT5G03940.1"
"47292" "5" "2" "12" "1062873" "1062690" "Parent=AT5G03940.1"
"47293" "5" "3" "11" "1062623" "1062550" "Parent=AT5G03940.1"
"47294" "5" "4" "10" "1062449" "1062320" "Parent=AT5G03940.1"
"47295" "5" "5" "9" "1062168" "1062086" "Parent=AT5G03940.1"
"47296" "5" "6" "8" "1062009" "1061922" "Parent=AT5G03940.1"
"47297" "5" "7" "7" "1061797" "1061719" "Parent=AT5G03940.1"
"47298" "5" "8" "6" "1061617" "1061498" "Parent=AT5G03940.1"
"47299" "5" "9" "5" "1061398" "1061305" "Parent=AT5G03940.1"
"47300" "5" "10" "4" "1061168" "1061075" "Parent=AT5G03940.1"
"47301" "5" "11" "3" "1060856" "1060757" "Parent=AT5G03940.1"
"47302" "5" "12" "2" "1060672" "1060580" "Parent=AT5G03940.1"
"47303" "5" "13" "1" "1060455" "1060372" "Parent=AT5G03940.1"
"47304" "5" "1" "3" "1069920" "1069696" "Parent=AT5G03960.1"
"47305" "5" "2" "2" "1069609" "1069532" "Parent=AT5G03960.1"
"47306" "5" "3" "1" "1068894" "1068830" "Parent=AT5G03960.1"
"47307" "5" "1" "1" "1073372" "1072985" "Parent=AT5G03970.1"
"47308" "5" "1" "1" "1075146" "1075032" "Parent=AT5G03980.1"
"47309" "5" "1" "1" "1078123" "1077755" "Parent=AT5G03995.1"
"47310" "5" "1" "1" "1079699" "1079621" "Parent=AT5G04000.1"
"47311" "5" "1" "2" "1086247" "1086167" "Parent=AT5G04020.1"
"47312" "5" "2" "1" "1081938" "1081860" "Parent=AT5G04020.1"
"47313" "5" "1" "1" "1095436" "1095343" "Parent=AT5G04047.1"
"47314" "5" "1" "5" "1108214" "1107660" "Parent=AT5G04090.1"
"47315" "5" "2" "4" "1107582" "1107381" "Parent=AT5G04090.1"
"47316" "5" "3" "3" "1106879" "1106593" "Parent=AT5G04090.1"
"47317" "5" "4" "2" "1106165" "1106009" "Parent=AT5G04090.1"
"47318" "5" "5" "1" "1105923" "1105736" "Parent=AT5G04090.1"
"47319" "5" "1" "9" "1114800" "1114142" "Parent=AT5G04110.1"
"47320" "5" "2" "8" "1114062" "1113938" "Parent=AT5G04110.1"
"47321" "5" "3" "7" "1113831" "1113661" "Parent=AT5G04110.1"
"47322" "5" "4" "6" "1113591" "1113481" "Parent=AT5G04110.1"
"47323" "5" "5" "5" "1113340" "1113000" "Parent=AT5G04110.1"
"47324" "5" "6" "4" "1112902" "1112775" "Parent=AT5G04110.1"
"47325" "5" "7" "3" "1112650" "1112523" "Parent=AT5G04110.1"
"47326" "5" "8" "2" "1112409" "1111972" "Parent=AT5G04110.1"
"47327" "5" "9" "1" "1111905" "1111617" "Parent=AT5G04110.1"
"47328" "5" "1" "20" "1127880" "1127488" "Parent=AT5G04130.1"
"47329" "5" "2" "19" "1127350" "1127259" "Parent=AT5G04130.1"
"47330" "5" "3" "18" "1127179" "1127093" "Parent=AT5G04130.1"
"47331" "5" "4" "17" "1126980" "1126810" "Parent=AT5G04130.1"
"47332" "5" "5" "16" "1126754" "1126606" "Parent=AT5G04130.1"
"47333" "5" "6" "15" "1126505" "1126230" "Parent=AT5G04130.1"
"47334" "5" "7" "14" "1126080" "1125989" "Parent=AT5G04130.1"
"47335" "5" "8" "13" "1125913" "1125752" "Parent=AT5G04130.1"
"47336" "5" "9" "12" "1125642" "1125292" "Parent=AT5G04130.1"
"47337" "5" "10" "11" "1125222" "1124956" "Parent=AT5G04130.1"
"47338" "5" "11" "10" "1124815" "1124449" "Parent=AT5G04130.1"
"47339" "5" "12" "9" "1124351" "1124219" "Parent=AT5G04130.1"
"47340" "5" "13" "8" "1124091" "1123863" "Parent=AT5G04130.1"
"47341" "5" "14" "7" "1123749" "1123539" "Parent=AT5G04130.1"
"47342" "5" "15" "6" "1123472" "1123207" "Parent=AT5G04130.1"
"47343" "5" "16" "5" "1123094" "1122997" "Parent=AT5G04130.1"
"47344" "5" "17" "4" "1122881" "1122792" "Parent=AT5G04130.1"
"47345" "5" "18" "3" "1122739" "1122654" "Parent=AT5G04130.1"
"47346" "5" "19" "2" "1122549" "1122393" "Parent=AT5G04130.1"
"47347" "5" "20" "1" "1122263" "1122152" "Parent=AT5G04130.1"
"47348" "5" "1" "2" "1139183" "1139082" "Parent=AT5G04150.1"
"47349" "5" "2" "1" "1138726" "1138630" "Parent=AT5G04150.1"
"47350" "5" "1" "3" "1144328" "1143858" "Parent=AT5G04160.1"
"47351" "5" "2" "2" "1143755" "1143499" "Parent=AT5G04160.1"
"47352" "5" "3" "1" "1143271" "1143179" "Parent=AT5G04160.1"
"47353" "5" "1" "5" "1149180" "1149047" "Parent=AT5G04180.1"
"47354" "5" "2" "4" "1148717" "1148621" "Parent=AT5G04180.1"
"47355" "5" "3" "3" "1148519" "1148423" "Parent=AT5G04180.1"
"47356" "5" "4" "2" "1148256" "1148170" "Parent=AT5G04180.1"
"47357" "5" "5" "1" "1148117" "1148026" "Parent=AT5G04180.1"
"47358" "5" "1" "1" "1155579" "1155490" "Parent=AT5G04210.1"
"47359" "5" "1" "10" "1158510" "1158281" "Parent=AT5G04220.1"
"47360" "5" "2" "9" "1158183" "1158086" "Parent=AT5G04220.1"
"47361" "5" "3" "8" "1157912" "1157830" "Parent=AT5G04220.1"
"47362" "5" "4" "7" "1157712" "1157633" "Parent=AT5G04220.1"
